date,open,high,low,close,volume,dividend,split
2025-02-21,2938.7,2949.74,2916.75,2935.95,0,0.0,1.0
2025-02-24,2935.19,2956.22,2921.3,2952.46,0,0.0,1.0
2025-02-25,2952.42,2953.75,2888.18,2914.93,0,0.0,1.0
2025-02-26,2915.06,2930.16,2890.77,2916.36,0,0.0,1.0
2025-02-27,2916.73,2920.82,2867.77,2877.15,0,0.0,1.0
2025-02-28,2877.31,2885.07,2832.62,2859.03,0,0.0,1.0
2025-03-03,2856.18,2895.21,2855.57,2893.66,0,0.0,1.0
2025-03-04,2892.77,2927.81,2881.92,2917.65,0,0.0,1.0
2025-03-05,2917.84,2929.88,2894.34,2919.11,0,0.0,1.0
2025-03-06,2919.52,2926.51,2891.2,2911.01,0,0.0,1.0
2025-03-07,2911.39,2930.42,2896.78,2912.06,0,0.0,1.0
2025-03-10,2911.25,2918.22,2880.22,2889.02,0,0.0,1.0
2025-03-11,2888.82,2922.13,2880.3,2916.08,0,0.0,1.0
2025-03-12,2915.66,2940.48,2906.11,2933.24,0,0.0,1.0
2025-03-13,2934.1,2989.05,2932.89,2989.01,0,0.0,1.0
2025-03-14,2989.31,3004.93,2978.46,2986.39,0,0.0,1.0
2025-03-17,2984.83,3001.86,2982.13,3001.42,0,0.0,1.0
2025-03-18,3001.16,3038.25,2999.39,3034.08,0,0.0,1.0
2025-03-19,3033.89,3051.96,3022.79,3047.26,0,0.0,1.0
2025-03-20,3047.96,3057.46,3025.69,3044.64,0,0.0,1.0
2025-03-21,3044.55,3047.43,2999.46,3023.15,0,0.0,1.0
2025-03-24,3021.99,3033.33,3002.46,3011.81,0,0.0,1.0
2025-03-25,3011.62,3035.94,3007.55,3020.34,0,0.0,1.0
2025-03-26,3019.39,3032.03,3012.34,3018.96,0,0.0,1.0
2025-03-27,3019.37,3059.67,3017.6,3056.73,0,0.0,1.0
2025-03-28,3056.57,3086.76,3054.19,3084.56,0,0.0,1.0
2025-03-31,3086.34,3127.96,3076.77,3124.07,0,0.0,1.0
2025-04-01,3122.98,3148.96,3100.79,3114.26,0,0.0,1.0
2025-04-02,3113.8,3143.32,3105.2,3133.56,0,0.0,1.0
2025-04-03,3142.25,3167.64,3054.21,3113.32,0,0.0,1.0
2025-04-04,3114.54,3136.61,3015.79,3038.42,0,0.0,1.0
2025-04-07,3008.62,3055.38,2956.52,2982.6,0,0.0,1.0
2025-04-08,2983.16,3022.64,2974.72,2982.34,0,0.0,1.0
2025-04-09,2983.48,3099.46,2969.98,3082.91,0,0.0,1.0
2025-04-10,3083.53,3176.29,3071.39,3175.77,0,0.0,1.0
2025-04-11,3175.72,3245.34,3175.71,3237.59,0,0.0,1.0
2025-04-14,3226.9,3245.72,3193.72,3210.36,0,0.0,1.0
2025-04-15,3211.18,3233.55,3210.02,3229.79,0,0.0,1.0
2025-04-16,3231.04,3342.39,3229.8,3342.26,0,0.0,1.0
2025-04-17,3343.13,3357.71,3283.98,3327.48,0,0.0,1.0
2025-04-21,3332.68,3430.48,3328.9,3424.67,0,0.0,1.0
2025-04-22,3424.07,3500.04,3366.85,3381.28,0,0.0,1.0
2025-04-23,3353.28,3386.63,3260.21,3288.34,0,0.0,1.0
